"mesh_term_lower","n_pmids","prop_total"
biopterins,3963,0.00010306588633073273
bioreactors,45349,0.00117939310603391338
bioresonance therapy,2,0.000000052014073343796484
biosecurity,195,0.000005071372151020157222
biosensing techniques,65111,0.00169334416474396645
biosimilar pharmaceuticals,3896,0.00010132341487371555
biosolids,232,0.000006033632507880392182
biostatistics,2348,0.000061064522105617072600
biosurfactants,1,0.000000026007036671898242
biosurveillance,159,0.000004135118830831820504
biosynthetic pathways,8891,0.00023122856304984727
biota,4542,0.00011812396056376182
biotechnology,35388,0.00092033701374513499
bioterrorism,4696,0.00012212904421123415
biotin,15212,0.00039561904185291606
biotinidase,410,0.000010662885035478279287
biotinidase deficiency,313,0.000008140202478304149797
biotinylation,5340,0.00013887757582793661
biotransformation,34274,0.00089136517489264035
biperiden,480,0.000012483377602511156239
biphasic insulins,253,0.000006579780277990255267
biphenyl compounds,21669,0.00056354647764336301
bipolar and related disorders,18,0.000000468126660094168359
bipolar disorder,47110,0.00122519149761312619
bipolaris,103,0.000002678724777205518943
bird diseases,11757,0.00030576473015150763
bird fancier's lung,545,0.000014173834986184541979
birds,44008,0.00114451766985689784
birdshot chorioretinopathy,154,0.000004005083647472329293
birefringence,2400,0.000062416888012555781193
birnaviridae,87,0.000002262612190455147068
birnaviridae infections,1296,0.000033705119526780121844
birth certificates,1644,0.000042755568288600710117
birth cohort,1451,0.000037736210210924349379
birthing centers,917,0.000023848452628130688064
birth injuries,5358,0.00013934570248803078
birth intervals,2019,0.000052508207040562550928
birt-hogg-dube syndrome,435,0.000011313060952275735341
birth order,4191,0.00010899549069192553
birth rate,10763,0.00027991373569964078
birth setting,112,0.000002912788107252603122
birth weight,45979,0.00119577753913720928
bis(4-methyl-1-homopiperazinylthiocarbonyl)disulfide,186,0.000004837308820973073042
bisacodyl,468,0.000012171293162448377333
bisbenzimidazole,1212,0.000031520528446340669502
bis(chloromethyl) ether,77,0.000002002541823736164647
bisexuality,5177,0.00013463842885041720
bismuth,7535,0.00019596302132275325
bison,1075,0.000027957564422290610326
bisoprolol,1266,0.000032924908426623174579
bisphenol a compounds,90,0.000002340633300470841795
bisphenol a-glycidyl methacrylate,4588,0.00011932028425066914
bisphenol b compounds,2,0.000000052014073343796484
bisphenol f compounds,7,0.000000182049256703287695
bisphenol s compounds,18,0.000000468126660094168359
bisphosphoglycerate mutase,221,0.000005747555104489511518
bisphosphonate-associated osteonecrosis of the jaw,1893,0.000049231320419903372416
bis-trimethylammonium compounds,563,0.000014641961646278710338
bite force,4506,0.00011718770724357348
bites and stings,8458,0.00021996751617091533
"bites, human",1114,0.000028971838852494641770
bithionol,182,0.000004733280674285480074
bitis,4,0.000000104028146687592969
biureas,131,0.000003406921804018669723
biuret,156,0.000004057097720816125778
biuret reaction,115,0.000002990809217268297849
bivalvia,11391,0.00029624615472959288
bixaceae,281,0.000007307977304803406048
bk virus,2637,0.000068580555703795664585
black or african american,77076,0.00200451835852322891
black people,41345,0.00107526093119963282
black sea,648,0.000016852559763390060922
blackwater fever,166,0.000004317168087535108199
black widow spider,421,0.000010948962438869159951
bladder exstrophy,2418,0.000062885014672649949552
blade implantation,223,0.000005799569177833308002
blalock-taussig procedure,412,0.000010714899108822075771
bland white garland syndrome,222,0.000005773562141161409760
blast crisis,2990,0.000077761039648975744069
blast injuries,4935,0.00012834472597581783
blastocladiella,150,0.000003901055500784736325
blastocladiomycota,24,0.000000624168880125557812
blastocyst,18074,0.00047005118080788883
blastocyst inner cell mass,280,0.000007281970268131507806
blastocystis,811,0.000021091706740909474395
blastocystis hominis,486,0.000012639419822542545692
blastocystis infections,983,0.000025564917048475972047
blastoderm,1117,0.000029049859962510336497
blastodisc,32,0.000000832225173500743749
blastomeres,2753,0.000071597371957735860676
blastomyces,1145,0.000029778056989323487277
blastomycosis,2753,0.000071597371957735860676
blastula,539,0.000014017792766153152526
blattellidae,537,0.000013965778692809356042
bleaching agents,366,0.000009518575421914756632
bleeding time,2783,0.000072377583057892807941
bleomycin,17296,0.00044981770627715200
blepharitis,1542,0.000040102850548067089416
blepharophimosis,474,0.000012327335382479766786
blepharoplasty,3709,0.000096460099016070580185
blepharoptosis,6539,0.00017006001279754261
blepharospasm,1509,0.000039244618337894447425
blighia,43,0.000001118302576891624413
blind loop syndrome,564,0.000014667968682950608580
blindness,22010,0.00057241487714848031
"blindness, cortical",659,0.000017138637166780941586
blinking,5293,0.00013765524510435740
blister,5803,0.00015091883380702550
blockchain,814,0.000021169727850925169121
blogging,1108,0.000028815796632463252317
blood,53846,0.00140037489663503275
blood-air barrier,561,0.000014589947572934913854
blood alcohol content,826,0.000021481812290987948027
blood-aqueous barrier,428,0.000011131011695572447646
blood bactericidal activity,5544,0.00014418301130900385
blood banking,675,0.000017554749753531313460
blood banks,7278,0.00018927921289807541
blood-borne infections,110,0.000002860774033908806638
blood-borne pathogens,3060,0.000079581532216008621021
blood-brain barrier,34927,0.00090834776983938990
blood buffy coat,251,0.000006527766204646458783
blood cell count,22414,0.00058292171996392720
blood cells,12857,0.00033437247049059570
blood chemical analysis,26793,0.00069680653355016960
blood circulation,20468,0.00053231202660041322
blood circulation time,1324,0.000034433316553593272625
blood coagulation,47513,0.00123567233339190118
blood coagulation disorders,17193,0.00044713898149994648
"blood coagulation disorders, inherited",651,0.000016930580873405755648
blood coagulation factor inhibitors,906,0.000023562375224739807400
blood coagulation factors,14326,0.00037257680736161422
blood coagulation tests,20861,0.00054253279201246923
blood component removal,5299,0.00013781128732438879
blood component transfusion,4308,0.00011203831398253763
blood culture,2073,0.000053912587020845056005
blood donation,211,0.000005487484737770529097
blood donors,22696,0.00059025570430540250
blood flow restriction therapy,107,0.000002782752923893111912
blood flow velocity,60901,0.00158385454035527485
blood gas analysis,22911,0.00059584721718986063
"blood gas monitoring, transcutaneous",2500,0.000065017591679745605409
blood glucose,191781,0.00498765549997331678
blood glucose self-monitoring,11211,0.00029156488812865119
blood group antigens,17523,0.00045572130360167290
blood group incompatibility,6653,0.00017302481497813901
blood grouping and crossmatching,5023,0.00013063334520294487
bloodless medical and surgical procedures,211,0.000005487484737770529097
bloodletting,2673,0.000069516809023984001303
"blood loss, surgical",21666,0.00056346845653334731
blood-nerve barrier,108,0.000002808759960565010154
"blood patch, epidural",1127,0.000029309930329229318918
blood physiological phenomena,3931,0.00010223366115723199
blood platelet disorders,4162,0.00010824128662844048
blood platelets,84616,0.00220061141502934166
blood preservation,12451,0.00032381361360180501
blood pressure,298629,0.00776645535429230016
blood pressure determination,30341,0.00078907949966206457
"blood pressure monitoring, ambulatory",12431,0.00032329347286836705
blood pressure monitors,2468,0.000064185366506244861660
blood protein disorders,4120,0.00010714899108822076
blood protein electrophoresis,12455,0.00032391764174849261
blood proteins,72065,0.00187419709776034682
blood-retinal barrier,1614,0.000041975357188443762852
blood safety,1373,0.000035707661350516286491
blood sedimentation,12668,0.00032945714055960693
blood specimen collection,12821,0.00033343621717040736
blood stains,2014,0.000052378171857203059717
blood substitutes,3850,0.00010012709118680823
blood-testis barrier,821,0.000021351777107628456816
blood transfusion,55902,0.00145384536403245553
"blood transfusion, autologous",7477,0.00019445461319578316
"blood transfusion, intrauterine",1650,0.000042911610508632099570
blood urea nitrogen,13035,0.00033900172301819359
blood vessel prosthesis,33108,0.00086104097013320700
blood vessel prosthesis implantation,29383,0.00076416475853038605
blood vessels,33678,0.00087586498103618900
blood viscosity,9488,0.00024675476394297052
blood volume,22666,0.00058947549320524556
blood volume determination,3306,0.000085979263237295588593
bloom syndrome,740,0.000019245207137204699201
"blotting, far-western",176,0.000004577238454254090621
"blotting, northern",45821,0.00119166842734304935
"blotting, southern",30247,0.00078663483821490613
"blotting, southwestern",84,0.000002184591080439452342
"blotting, western",164474,0.00427748134957379148
blueberry plants,1677,0.000043613800498773352108
blue cross blue shield insurance plans,2772,0.000072091505654501927277
blue light,171,0.000004447203270894599410
blue toe syndrome,121,0.000003146851437299687302
bluetongue,1908,0.000049621425969981846048
bluetongue virus,2283,0.000059374064721943686859
blushing,226,0.000005877590287849002729
b-lymphocytes,88532,0.00230245497063649518
"b-lymphocytes, regulatory",1014,0.000026371135185304817554
b-lymphocyte subsets,4904,0.00012753850783898898
bnt162 vaccine,4176,0.00010860538514184706
bocavirus,332,0.000008634336175070216398
bodily secretions,1070,0.000027827529238931119115
body burden,6450,0.00016774538653374366
body composition,51104,0.00132906360208068777
body constitution,10656,0.00027713098277574767
body contouring,517,0.000013445637959371391199
body dissatisfaction,594,0.000015448179783107555845
body dysmorphic disorders,1388,0.000036097766900594760123
body fat distribution,2731,0.000071025217150954099349
body fluid compartments,1252,0.000032560809913216599189
body fluids,35916,0.00093406872910789727
body height,38770,0.00100829281176949485
body image,20860,0.00054250678497579733
body integrity identity disorder,11,0.000000286077403390880664
body mass index,158534,0.00412299955174271592
"body modification, non-therapeutic",162,0.000004213139940847515231
body odor,44,0.000001144309613563522655
body packing,62,0.000001612436273657691014
body patterning,12863,0.00033452851271062709
body piercing,688,0.000017892841230265990609
body remains,730,0.000018985136770485716779
body size,20973,0.00054544558011972183
body surface area,5777,0.00015024265085355614
body surface potential mapping,3471,0.000090270424288158798550
body temperature,50190,0.00130529317056257277
body temperature regulation,24840,0.00064601479092995234
body water,13891,0.00036126374640933848
body weight,202536,0.00526736117937958237
body weight changes,11,0.000000286077403390880664
body weight maintenance,459,0.000011937229832401293153
body weights and measures,6894,0.00017929251081606648
body-weight trajectory,284,0.000007385998414819100774
boehmeria,229,0.000005955611397864697455
boidae,727,0.000018907115660470022053
bolivia,2942,0.000076512701888724628445
bombacaceae,176,0.000004577238454254090621
bombax,64,0.000001664450347001487498
bombesin,3537,0.000091986888708504082533
bombs,683,0.000017762806046906499398
bombyx,9142,0.00023775632925449373
bonamia plant,1,0.000000026007036671898242
bone-anchored prosthesis,294,0.000007646068781538083196
bone and bones,97302,0.00253053668224904276
bone anteversion,148,0.000003849041427440939840
bone banks,269,0.000006995892864740627142
bone cements,13589,0.00035340962133442521
bone conduction,3902,0.00010147945709374694
bone cysts,4423,0.00011502912319980593
"bone cysts, aneurysmal",1394,0.000036253809120626149576
"bone demineralization, pathologic",373,0.000009700624678618044327
bone demineralization technique,426,0.000011078997622228651162
bone density,64092,0.00166684299437530214
bone density conservation agents,16989,0.00044183354601887924
bone development,14186,0.00036893582222754846
bone diseases,23454,0.00060996903810270137
"bone diseases, developmental",5806,0.00015099685491704119
"bone diseases, endocrine",42,0.000001092295540219726171
"bone diseases, infectious",655,0.000017034609020093348617
"bone diseases, metabolic",9578,0.00024909539724344136
bone-implant interface,660,0.000017164644203452839828
bone lengthening,2405,0.000062546923195915272403
bone malalignment,1905,0.000049543404859966151322
bone marrow,73656,0.00191557429310533692
bone marrow cells,58895,0.00153168442479144697
bone marrow diseases,6613,0.00017198453351126308
bone marrow examination,6467,0.00016818750615716593
bone marrow failure disorders,483,0.000012561398712526850965
bone marrow neoplasms,1935,0.000050323615960123098587
bone marrow purging,1099,0.000028581733302416168138
bone marrow stromal antigen 2,73,0.000001898513677048571678
bone marrow transplantation,45999,0.00119629767987064724
bone matrix,4349,0.00011310460248608546
bone morphogenetic protein 1,342,0.000008894406541789198820
bone morphogenetic protein 15,515,0.000013393623886027594714
bone morphogenetic protein 2,8835,0.00022977216899622097
bone morphogenetic protein 3,189,0.000004915329930988767769
bone morphogenetic protein 4,3558,0.000092533036478613945618
bone morphogenetic protein 5,126,0.000003276886620659178513
bone morphogenetic protein 6,717,0.000018647045293751039631
bone morphogenetic protein 7,2387,0.000062078796535821104044
bone morphogenetic protein receptors,716,0.000018621038257079141389
